StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
2025-03-18 15:21:37,2025-03-18 15:37:54,IP Address,75.248.97.134,100,976,True,2025-03-18 15:37:55,R_6EYYzXpyIjEfxi9,,,,,35.1947,-80.744,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,April,15,2013,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",New London,NC,No,iPhone,No,No,No,None,4 days,1 hour or less,,"Impossible ","Nothing I’m concerned about ",A moderate amount,A moderate amount,A little,A lot,A moderate amount,A lot of swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5iLLhB9BrP43zB9rHYp8eM,36661704,1449,,Complete
2025-03-18 15:52:34,2025-03-18 15:52:42,IP Address,,100,8,True,2025-03-18 15:52:43,R_5pBKG2fYVKusXlf,,,,,,,anonymous,EN,1,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,3i2dm9thLpyOhSXFfN6ntP,36661704,,,
2025-03-18 16:39:02,2025-03-18 16:40:12,IP Address,,100,69,True,2025-03-18 16:40:12,R_1qkKjyB3XiVGRJk,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,7Apbli8CJZolsyX8ZnMW5s,36661704,,,
2025-03-18 16:40:24,2025-03-18 16:41:33,IP Address,,100,68,True,2025-03-18 16:41:33,R_1QYbZt7kcsgh8Ln,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,0XkwUsoLr6o06kpXgQ5zCy,36661704,,,
2025-03-18 16:40:51,2025-03-18 16:44:28,IP Address,12.74.238.134,100,216,True,2025-03-18 16:44:28,R_3fk8gcvXJ4EpMkY,,,,,42.3673,-83.1329,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,February,24,2014,White,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999","Willoughby ",Ohio,Yes,Some other device,Yes,No,No,,4 days,More than 2 hours,,Ryan,"No nothing ",A little,A little,None at all,A lot,A little,"No I haven’t ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3IUGzmsacJzlb7Vo4Js3ML,36661704,1449,,Complete
2025-03-18 16:50:24,2025-03-18 16:56:13,IP Address,162.195.195.90,100,348,True,2025-03-18 16:56:13,R_5LoOzIFFYX8VZCL,,,,,29.6002,-95.5112,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,February,14,2016,"American Indian or Alaska Native,Black or African American","Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$50,000 through $74,999",Missouri City,Tx,Yes,iPad tablet,Yes,No,No,,3 days,1 hour or less,,Music,No unusual behavior,A moderate amount,A moderate amount,A little,A lot,A little,N/A,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6NtEoBFwv6C5YKYHAuHuG6,36661704,1449,,Complete
2025-03-18 16:56:44,2025-03-18 17:01:42,IP Address,,100,297,True,2025-03-18 17:01:42,R_7WbqJVSbTiLmMaB,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Female,April,27,2011,Black or African American,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999","Chicago ",Il,Yes,Android phone,Yes,No,No,None,7 days,1.5 hours or less,,Do no,"No difference ",None at all,A moderate amount,A moderate amount,A moderate amount,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6SzreZnhzH0DaXdz8AGhdO,36661704,,,
2025-03-18 17:07:16,2025-03-18 17:07:40,IP Address,,100,23,True,2025-03-18 17:07:40,R_7gNlUNovb5bL2xM,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,3vOukiW3adachBYkSMs6Wy,36661704,,,
2025-03-18 17:28:04,2025-03-18 17:34:55,IP Address,24.6.222.25,100,410,True,2025-03-18 17:34:55,R_7xjgKxJ62rNnOX7,,,,,37.9648,-121.77,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,May,11,2014,Black or African American,"Bachelor's degree (e.g. BA, BS)",Less than high school,"$12,000 through $15,999","Oakland ",CA,Yes,Android phone,Yes,No,Yes,No adult contact,7 days,More than 2 hours,,Sniper Wolf,Very excited can't wait to the next episode,A lot,A moderate amount,A moderate amount,A lot,A great deal,I haven't came across those problems yet,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6ta02n6kzaBtMjcaMhFaAq,36661704,1449,,Complete
2025-03-18 17:44:46,2025-03-18 17:46:49,IP Address,97.134.111.73,100,123,True,2025-03-18 17:46:49,R_7isB3NHI8t7kWsd,,,,,34.0313,-118.3124,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,May,8,2012,Asian,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999"," Bellflower ",CA,Yes,iPad tablet,No,No,No,,5 days,30 minutes or less,,Sis bs bro,Nothing surprises me,A little,A moderate amount,A little,A lot,A moderate amount,"No concerns ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3NOs8fbfYJ7WYNdWznSbqR,36661704,1449,,Complete
2025-03-18 17:46:48,2025-03-18 17:51:04,IP Address,98.50.211.135,100,256,True,2025-03-18 17:51:05,R_51hXW2PVAoZxekG,,,,,34.7269,-92.344,anonymous,EN,1,,0,0,,Agree,Female,January,21,2012,Black or African American,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999","Little rock Arkansas ",Ar,Yes,iPhone,No,No,No,,3 days,More than 2 hours,,She has alot,Happy calm active,A moderate amount,A little,A little,A lot,A lot,"No ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1Fq9NILu8o65pJny2Q4lFv,36661704,1449,,Complete
2025-03-18 17:59:30,2025-03-18 18:02:14,IP Address,107.77.237.195,100,163,True,2025-03-18 18:02:15,R_3kGsOJngAmfR6WV,,,,,33.8607,-84.6884,anonymous,EN,0.5,,0,0,,Agree,Male,March,11,2015,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Magee ms,MS,Yes,Android tablet,Yes,Yes,Yes,All the controls that control the parenting control,7 days,More than 2 hours,,Mr beast,They like it a whole lot they watch it all the time,A great deal,A great deal,A lot,A lot,A great deal,Yes we don't let them listen to this kind of stuff,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6z7D8ZVFAMNt7rWxeohJ14,36661704,1449,,Complete
2025-03-18 18:02:54,2025-03-18 18:08:31,IP Address,76.164.223.234,100,337,True,2025-03-18 18:08:32,R_7v6NDtmQEIXMKkW,,,,,46.6039,-120.5058,anonymous,EN,1,,0,0,,Agree,Male,December,15,2016,White,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",hyde park,washington,Yes,iPhone,Yes,Yes,Yes,"about search ",7 days,2 hours or less,,mr beast,so inventional,A lot,A great deal,A lot,A lot,A great deal,no my cild has no like this issue,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4wwjvklavv4LweInUTdfmE,36661704,1449,,Complete
2025-03-18 18:22:54,2025-03-18 18:31:02,IP Address,172.56.165.226,100,488,True,2025-03-18 18:31:02,R_6zfPDyomPIsdvuV,,,,,40.6627,-73.9138,anonymous,EN,0.800000011920929,,0,0,,Agree,Female,March,20,2015,Black or African American,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$16,000 through $24,999",Bronx,NY,Yes,iPhone,Yes,No,Yes,"Control the over what they watch ",1 day,More than 2 hours,,"Cations ",No,None at all,A lot,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0nN0mJ04N45XTOoCIL7b7C,36661704,1449,,Complete
2025-03-18 18:24:10,2025-03-18 18:32:28,IP Address,68.42.61.52,100,498,True,2025-03-18 18:32:29,R_7s7rs8VQTjJIYek,,,,,29.9159,-90.0572,anonymous,EN,1,,0,0,,Agree,Male,October,31,2011,Black or African American,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999","Mobile ",AL,Yes,Android tablet,Yes,Yes,Yes,"Unsure ",2 days,30 minutes or less,,"No favorite person ","I don't have no concerns ",A lot,A lot,A lot,A lot,None at all,"I don't have no concerns ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3hpmaehDabrNhnDM77MK1D,36661704,1449,,Complete
2025-03-18 18:33:30,2025-03-18 18:40:43,IP Address,76.164.220.221,100,433,True,2025-03-18 18:40:44,R_14plqRiaQgtsSZK,,,,,46.2532,-119.2864,anonymous,EN,0.8999999761581421,,0,25,,Agree,Male,September,2,2014,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Dallas,texas,Yes,iPhone,No,No,No,N/A,7 days,More than 2 hours,,Cnn,no,A lot,A moderate amount,A lot,A lot,A moderate amount,nothing all i think all positive my son,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1obUKX3XfImt5OBgXXsaqK,36661704,1449,,Complete
2025-03-19 08:21:13,2025-03-19 08:24:36,IP Address,,100,203,True,2025-03-19 08:24:36,R_65QqBsfuf03tbeQ,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,April,27,2015,Black or African American,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Athens,Georgia,Yes,Android tablet,Yes,Yes,Yes,Parent control,7 days,1.5 hours or less,,Ef tv,Wonderful,A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5m0UB4pNmmzeitVas3VZeF,36661704,,,
2025-03-19 08:24:42,2025-03-19 08:27:18,IP Address,35.148.140.185,100,155,True,2025-03-19 08:27:19,R_3JjKeNqhcUL6BEd,,,,,35.9055,-75.6616,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,September,18,2012,White,"Bachelor's degree (e.g. BA, BS)",Some college,"$75,000 through $99,999",Stumpy Point,NC,Yes,Some other device,Yes,No,No,,7 days,2 hours or less,,"Funneh ","There is nothing that concerns or worries me ",A little,A moderate amount,A moderate amount,A lot,A moderate amount,"No I have not had any of these concerns ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2hSw1LK8LpUidZUqqwDjUU,36661704,1449,,Complete
2025-03-19 08:24:00,2025-03-19 08:29:39,IP Address,174.235.80.226,100,338,True,2025-03-19 08:29:40,R_5LGThM727FZiRgv,,,,,34.7487,-80.7595,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,April,8,2011,Black or African American,"Master's degree (e.g. MA, MS)",Some college,"$100,000 or greater",Kinston,NC,Yes,iPhone,Yes,,Yes,,7 days,More than 2 hours,,None,None,A lot,A little,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3rxIr25EflB0hI3v6AWr5s,36661704,1449,,Complete
2025-03-19 08:25:04,2025-03-19 08:30:38,IP Address,172.58.1.246,100,333,True,2025-03-19 08:30:38,R_1HtNXL4LzJ4XWjO,,,,,33.8067,-84.1657,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,September,8,2011,Black or African American,Some college,"Master's degree (e.g. MA, MS)","$50,000 through $74,999","Tucker ",GA,Yes,iPad tablet,Yes,Yes,Yes,Certain websites are blocked.,6 days,1.5 hours or less,,Roblox or marvel .,More energetic about the marvel characters he likes .,A lot,A great deal,A moderate amount,A lot,A great deal,Sometimes certain channels are recommended even if you not interested in the content .,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6Y97McxB7dhOAb577hp0JW,36661704,1449,,Complete
2025-03-19 08:32:00,2025-03-19 08:35:20,IP Address,138.84.17.171,100,199,True,2025-03-19 08:35:21,R_32PbKd21SK2DVo1,,,,,36.7685,-90.4096,anonymous,EN,1,,0,0,,Agree,Female,March,5,2015,White,High school degree or equivalent,Some college,"$50,000 through $74,999",Poplar Bluff,MO,No,iPhone,No,,,,None,0 minutes,,does not use youtube,na,None at all,A great deal,None at all,A lot,A great deal,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1jDfmrksFjBrbfMji1BGSU,36661704,1449,,Complete
2025-03-19 08:35:21,2025-03-19 08:39:24,IP Address,24.99.201.130,100,243,True,2025-03-19 08:39:25,R_7Ecuvm5uZbhRU3Q,,,,,33.9978,-83.7124,anonymous,EN,1,,0,0,,Agree,Male,August,25,2012,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999","Atlanta, Ga",GA,Yes,Android phone,No,No,Yes,"No nudity or foul language ",4 days,2 hours or less,,"Spider-Man ",Nothing alarming,A lot,A moderate amount,A little,A lot,A moderate amount,None so far,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1gXF77WgZzp9FTny27lTjF,36661704,1449,,Complete
2025-03-19 08:36:14,2025-03-19 08:40:19,IP Address,72.24.2.100,100,244,True,2025-03-19 08:40:20,R_5wTYbtcU6nL94tP,,,,,33.4085,-94.1819,anonymous,EN,1,,0,0,,Agree,Male,March,7,2013,White,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Texarkana,TX,No,Android phone,No,,Yes,,7 days,2 hours or less,,No idea,I don't like them spending too much time.,None at all,A little,A lot,A lot,A little,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4amhQ65WVEMYUKJ6z1W9As,36661704,1449,,Complete
2025-03-19 08:41:25,2025-03-19 08:44:30,IP Address,76.38.212.149,100,185,True,2025-03-19 08:44:31,R_3rZ438mNtXJs1dn,,,,,43.0642,-74.334,anonymous,EN,1,,0,0,,Agree,Male,May,10,2012,"Black or African American,White",Some college,Some college,"$75,000 through $99,999","Gloversville ",NY,Yes,Android phone,No,No,No,,7 days,More than 2 hours,,No specific,Learns alot,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,"Yes, violence, swearing, non age appropriate conversations",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ZK4dIKv7Tnxv2Q1v9sPjI,36661704,1449,,Complete
2025-03-19 08:45:43,2025-03-19 08:49:05,IP Address,99.186.1.87,100,201,True,2025-03-19 08:49:05,R_3e26krXhXhl07Ct,,,,,31.6629,-106.1371,anonymous,EN,1,,0,0,,Agree,Female,June,23,2015,"Asian,White","Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",El paso,texas,Yes,iPhone,No,Yes,Yes,,7 days,More than 2 hours,,Mr. beast,tired and sleepy,A lot,A lot,A lot,A lot,A moderate amount,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7bJudPv9cwdzDDEHdvA1HD,36661704,1449,,Complete
2025-03-19 08:45:24,2025-03-19 08:52:21,IP Address,68.132.47.48,100,417,True,2025-03-19 08:52:22,R_5t4PnNhv6eZ6pgk,,,,,40.8681,-73.4094,anonymous,EN,1,,0,0,,Agree,Male,May,18,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater","MARILLA,NY",NY,Yes,Android tablet,Yes,Yes,No,,7 days,1.5 hours or less,,MOVIKIDZ,YES,A great deal,A lot,A lot,A lot,A lot,I AM NOT EXPERIENCED,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,22ejLbY8bXmgEVvZlaDY91,36661704,1449,,Complete
2025-03-19 08:49:44,2025-03-19 08:52:35,IP Address,,100,171,True,2025-03-19 08:52:35,R_1gOxrAISE4GKyra,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,October,13,2011,White,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Pittsburgh,Pennsylvania,No,Android phone,No,No,No,,4 days,45 minutes or less,,Bimple,,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,3SbEVM18VKj5YltGzENbFp,36661704,,,
2025-03-19 08:49:17,2025-03-19 08:53:20,IP Address,174.219.84.224,100,242,True,2025-03-19 08:53:20,R_3dc5P4I94CtuaqY,,,,,39.8845,-74.9067,anonymous,EN,1,,0,0,,Agree,Female,April,15,2015,Hispanic or Latino/a,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Atlantic city,NJ,Yes,iPhone,Yes,No,Yes,Only content until 10 years old,7 days,45 minutes or less,,"I can’t remember her name ","Picked on some attitude ",A lot,A lot,A moderate amount,A lot,A moderate amount,"Yes sometimes on how parents show it’s ok to be disrespectful ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6aWwY0N7wvevwLYSA5Y72A,36661704,1449,,Complete
2025-03-19 08:45:38,2025-03-19 08:54:48,IP Address,65.25.28.86,100,549,True,2025-03-19 08:54:48,R_6I9XZLb1boqkN2h,,,,,41.3704,-81.8587,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,December,27,2015,"Black or African American,White",Some college,"Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",North Olmsted,Ohio,Yes,iPad tablet,No,No,Yes,Net Nanny,3 days,30 minutes or less,,Coco melon Pink Frog,She is fine being on YouTube and calls me when she has problems.,A moderate amount,A great deal,A lot,A lot,A lot,No I don’t recall any examples of channels that are inappropriate for kids.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5wTpKPIiXeA7AupmMx1YGg,36661704,1449,,Complete
2025-03-19 08:49:11,2025-03-19 08:55:34,IP Address,174.50.196.223,100,382,True,2025-03-19 08:55:34,R_3QxSrOhfdFeaCuI,,,,,37.0368,-88.5934,anonymous,EN,1,,0,0,,Agree,Female,October,11,2012,White,Some college,Some college,"$50,000 through $74,999",Metropolis,IL,Yes,Android phone,Yes,Yes,Yes,Allowing my child to access adult 18+ content,2 days,30 minutes or less,,HopeScope,Need for more skin care items and beauty trends,A great deal,A great deal,A great deal,A lot,A little,"Before I did experience these concerns, but now my child uses a kids account and we have parental controls ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4n3hzT2xmS0xApuAjaUdTm,36661704,1449,,Complete
2025-03-19 08:53:21,2025-03-19 08:56:28,IP Address,216.147.122.133,100,186,True,2025-03-19 08:56:28,R_36I3ZO2WVl4G53P,,,,,39.7391,-104.9866,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,December,6,2013,White,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",Denver,CO,Yes,iPhone,Yes,Yes,Yes,Certain age limits are not allowed,7 days,More than 2 hours,,Corey Kenshen,A lot more animated when don’t things in real life that is seen on Youtube,A lot,A moderate amount,A little,A lot,A lot,"There is swearing, but my kid doesn’t do that when not watching the videos",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6QlIutLC9Ou1HhLJ1LWo3l,36661704,1449,,Complete
2025-03-19 08:54:47,2025-03-19 08:58:24,IP Address,71.36.182.232,100,216,True,2025-03-19 08:58:24,R_7R4pw1K6Um4775p,,,,,33.4669,-111.9151,anonymous,EN,1,,0,0,,Agree,Male,April,5,2015,Black or African American,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater","Phoenix ",AZ,Yes,Android tablet,No,No,No,,7 days,45 minutes or less,,GD Colon,"No change, a little hard to get motivated at first.",A lot,A moderate amount,A little,A lot,A little,Some swearing on his gaming videos,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5NyePYFDR069FB9NfrYyb1,36661704,1449,,Complete
2025-03-19 08:46:34,2025-03-19 09:00:56,IP Address,,100,862,True,2025-03-19 09:00:57,R_5DSxSFh30NkYsrH,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,June,15,2016,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Yakima,wa,Yes,iPhone,Yes,Yes,Yes,IN MY,5 days,2 hours or less,,MR BEST,MY child may become more absorbed in screens and less engaged in other activities like outdoor play or reading.,A lot,A great deal,A lot,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,7BndMO5Qey9FeqhLkdqMY4,36661704,,,
2025-03-19 09:00:53,2025-03-19 09:03:54,IP Address,71.226.49.48,100,181,True,2025-03-19 09:03:55,R_5F1XRzWe2puotQD,,,,,32.4161,-110.9818,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,January,27,2013,White,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Tucson,Arizona,Yes,Some other device,No,,Yes,"We only watch as a family ",2 days,30 minutes or less,,Dude Perfect,Kids are very locked in while watching. We have a lot of limits so I don't notice much.,A moderate amount,A great deal,A lot,A lot,A moderate amount,He mostly watches Dude Perfect. He likes to watch sports highlights and sometimes there is language in that.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,63EwhVrKsKKtKad3KyFPMZ,36661704,1449,,Complete
2025-03-19 09:03:27,2025-03-19 09:06:50,IP Address,136.33.118.248,100,202,True,2025-03-19 09:06:50,R_7ty9YDUr7P7dOJC,,,,,38.8533,-94.3986,anonymous,EN,1,,0,0,,Agree,Female,January,25,2013,"Black or African American,White",Some college,High school degree or equivalent,"$25,000 through $34,999",Kansas city,Mo,Yes,iPhone,No,,,,7 days,45 minutes or less,,Celinaspookyboo,No,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ZYyKEAoqN9e0uDTUDOKWh,36661704,1449,,Complete
2025-03-19 09:14:43,2025-03-19 09:26:54,IP Address,,100,731,True,2025-03-19 09:26:56,R_5HBsusjBneOXtZt,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,January,10,2015,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",new York,new York,Yes,iPhone,Yes,Yes,Yes,yes,3 days,More than 2 hours,,na,no,None at all,A moderate amount,None at all,A moderate amount,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,7kOhjf3zq1h5vMwVyEVDOj,36661704,,,
